id,id_area,"AREA","SERVEI",id_carta,"CARTA","EXERCICI",ORDRE,"COMPROMISOS","OBJECTIUS_ANUALS","INDICADORS","UNITAT_COMPROMIS",COMPROMIS_ANUAL,RES_1R,RES_2R,RES_3R,RES_4R,RES_UNIC,GRAU_ACOMPLIMENT,PERCENTATGE,"CODI_ENS","NOM_ENS",id_compromis
"87","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2022","2","2.-Garantir un termini mig no superior als 10 dies hàbils entre la data de concertació i l'assignació de la cita prèvia","Inferior a 10 dies hàbils","Temps mig entre la data de petició de cita i la data de la cita assignada","No informat","10.0","5.0","11.0","13.0","0.0","0.0","7.25","100.0","818460009","Ajuntament de Rubí","69"
"88","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2022","3","3.-Garantir un temps mig d'espera en l'atenció presencial inferior a 15 minuts.","Inferior a 15 minuts","Temps mig d\'espera (temps que transcorre entre l\'extracció del tiquet i l\'atenció)","Minuts","15.0","2.54","2.56","3.57","0.0","0.0","2.1675","100.0","818460009","Ajuntament de Rubí","70"
"89","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2022","4","4.-Derivar al departament responsable les sol·licituds rebudes del registre telemàtic, en un termini mig de 2 dies hàbils (48  hores)","Inferior a 2 dies hàbils (48  hores)","Període de temps que transcorre entre la sol·licitud i la derivació al servei","Hores","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","71"
"90","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2022","5","5.-Garantir un temps de resposta inferior als 10 dies en les queixes relacionades amb l'Oficina d'Atenció a la Ciutadania","Inferior a 10 dies","Dies transcorreguts entre la formulació formal de la queixa i l\'emissió formal de la resposta per part de l\'Ajuntament","No informat","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","72"
"213","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2023","1","1.-Garantir el tracte amable de tot el personal de l'OAC.","Obtenir un grau de satisfacció de l\'atenció superior a 7 (7/10)","Grau de satisfacció (0 a 10)","(0 a 10)","7.0","6.96","6.96","6.96","6.96","0.0","6.96","99.0","818460009","Ajuntament de Rubí","68"
"214","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2023","2","2.-Garantir un termini mig no superior als 10 dies hàbils entre la data de concertació i l'assignació de la cita prèvia","Inferior a 10 dies hàbils","Temps mig entre la data de petició de cita i la data de la cita assignada","No informat","10.0","6.0","8.0","4.0","6.0","0.0","6.0","100.0","818460009","Ajuntament de Rubí","69"
"215","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2023","3","3.-Garantir un temps mig d'espera en l'atenció presencial inferior a 15 minuts.","Inferior a 15 minuts","Temps mig d\'espera (temps que transcorre entre l\'extracció del tiquet i l\'atenció)","Minuts","15.0","7.09","5.12","9.34","9.36","0.0","7.7275","100.0","818460009","Ajuntament de Rubí","70"
"216","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2023","4","4.-Derivar al departament responsable les sol·licituds rebudes del registre telemàtic, en un termini mig de 2 dies hàbils (48  hores)","Inferior a 2 dies hàbils (48  hores)","Període de temps que transcorre entre la sol·licitud i la derivació al servei","Hores","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","71"
"217","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2023","5","5.-Garantir un temps de resposta inferior als 10 dies en les queixes relacionades amb l'Oficina d'Atenció a la Ciutadania","Inferior a 10 dies","Dies transcorreguts entre la formulació formal de la queixa i l\'emissió formal de la resposta per part de l\'Ajuntament","No informat","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","72"
"346","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2024","1","1.-Garantir el tracte amable de tot el personal de l'OAC.","Obtenir un grau de satisfacció de l\'atenció superior a 7 (7/10)","Grau de satisfacció (0 a 10)","(0 a 10)","7.0","7.18","7.18","7.18","7.18","7.18","7.18","0.0","818460009","Ajuntament de Rubí","68"
"347","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2024","2","2.-Garantir un termini mig no superior als 10 dies hàbils entre la data de concertació i l'assignació de la cita prèvia","Inferior a 10 dies hàbils","Temps mig entre la data de petició de cita i la data de la cita assignada","No informat","10.0","9.0","12.0","11.0","9.0","10.25","10.25","0.0","818460009","Ajuntament de Rubí","69"
"348","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2024","3","3.-Garantir un temps mig d'espera en l'atenció presencial inferior a 15 minuts.","Inferior a 15 minuts","Temps mig d\'espera (temps que transcorre entre l\'extracció del tiquet i l\'atenció)","Minuts","15.0","13.15","22.25","18.42","14.0","16.96","16.96","0.0","818460009","Ajuntament de Rubí","70"
"349","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2024","4","4.-Derivar al departament responsable les sol·licituds rebudes del registre telemàtic, en un termini mig de 2 dies hàbils (48  hores)","Inferior a 2 dies hàbils (48  hores)","Període de temps que transcorre entre la sol·licitud i la derivació al servei","Hores","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","71"
"350","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2024","5","5.-Garantir un temps de resposta inferior als 10 dies en les queixes relacionades amb l'Oficina d'Atenció a la Ciutadania","Inferior a 10 dies","Dies transcorreguts entre la formulació formal de la queixa i l\'emissió formal de la resposta per part de l\'Ajuntament","No informat","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","72"
"555","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2025","1","1.-Garantir el tracte amable de tot el personal de l'OAC.","Obtenir un grau de satisfacció de l\'atenció superior a 7 (7/10)","Grau de satisfacció (0 a 10)","(0 a 10)","7.0","7.18","0.0","0.0","0.0","0.0","1.795","100.0","818460009","Ajuntament de Rubí","68"
"556","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2025","2","2.-Garantir un termini mig no superior als 10 dies hàbils entre la data de concertació i l'assignació de la cita prèvia","Inferior a 10 dies hàbils","Temps mig entre la data de petició de cita i la data de la cita assignada","No informat","10.0","10.0","13.0","0.0","0.0","0.0","5.75","100.0","818460009","Ajuntament de Rubí","69"
"557","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2025","3","3.-Garantir un temps mig d'espera en l'atenció presencial inferior a 15 minuts.","Inferior a 15 minuts","Temps mig d\'espera (temps que transcorre entre l\'extracció del tiquet i l\'atenció)","Minuts","15.0","20.44","16.09","0.0","0.0","0.0","9.1325","100.0","818460009","Ajuntament de Rubí","70"
"558","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2025","4","4.-Derivar al departament responsable les sol·licituds rebudes del registre telemàtic, en un termini mig de 2 dies hàbils (48  hores)","Inferior a 2 dies hàbils (48  hores)","Període de temps que transcorre entre la sol·licitud i la derivació al servei","Hores","48.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","71"
"559","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","16","OFICINA D\'ATENCIÓ A LA CIUTADANIA (OAC)","2025","5","5.-Garantir un temps de resposta inferior als 10 dies en les queixes relacionades amb l'Oficina d'Atenció a la Ciutadania","Inferior a 10 dies","Dies transcorreguts entre la formulació formal de la queixa i l\'emissió formal de la resposta per part de l\'Ajuntament","No informat","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","72"
"96","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2022","1","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Obertura expedients <= 20 dies","Temps per a l\'obertura d\'expedient","No informat","20.0","16.82","13.13","16.17","23.57","0.0","17.4225","100.0","818460009","Ajuntament de Rubí","78"
"97","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2022","2","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Tancament expedient a < 6 mesos","Temps per al tancament d\'expedient","Mesos","6.0","2.45","2.57","1.56","2.36","0.0","2.235","100.0","818460009","Ajuntament de Rubí","78"
"98","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2022","3","4.-Donar resposta a les consultes formalitzades per correu electrònic de manera àgil i eficaç, en un temps màxim de 6 dies laborables","Respondre les consultes per correu electrònic en menys de 6 dies","% de respostes en el termini establert","Respostes","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","79"
"99","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2022","4","2.-Oferir activitats d'educació responsable i amb criteris de sostenibilitat als centres educatius de primària i secundària",">125","Nombre de participants","Percentatge (participants per activitat)","130.0","0.0","0.0","0.0","156.0","0.0","156.0","100.0","818460009","Ajuntament de Rubí","80"
"223","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2023","1","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Obertura expedients <= 20 dies","Temps per a l\'obertura d\'expedient","No informat","20.0","20.54","17.31","12.5","22.35","0.0","18.175","100.0","818460009","Ajuntament de Rubí","78"
"224","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2023","2","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Tancament expedient a < 6 mesos","Temps per al tancament d\'expedient","Mesos","6.0","1.6","1.4","1.9","1.59","0.0","1.6225","100.0","818460009","Ajuntament de Rubí","78"
"225","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2023","3","4.-Donar resposta a les consultes formalitzades per correu electrònic de manera àgil i eficaç, en un temps màxim de 6 dies laborables","Respondre les consultes per correu electrònic en menys de 6 dies","% de respostes en el termini establert","Respostes","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","79"
"226","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2023","4","2.-Oferir activitats d'educació responsable i amb criteris de sostenibilitat als centres educatius de primària i secundària",">125","Nombre de participants","Percentatge (participants per activitat)","125.0","104.0","0.0","0.0","0.0","0.0","104.0","0.0","818460009","Ajuntament de Rubí","80"
"356","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2024","1","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Obertura expedients <= 20 dies","Temps per a l\'obertura d\'expedient","No informat","20.0","22.27","0.0","0.0","0.0","0.0","5.5675","0.0","818460009","Ajuntament de Rubí","78"
"359","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2024","2","2.-Oferir activitats d'educació responsable i amb criteris de sostenibilitat als centres educatius de primària i secundària",">125","Nombre de participants","Percentatge (participants per activitat)","156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","80"
"442","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2024","3","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Tancament expedient a < 6 mesos","Temps per al tancament d\'expedient","Mesos","6.0","1.77","0.0","0.0","0.0","0.0","0.4425","0.0","818460009","Ajuntament de Rubí","78"
"560","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2025","1","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Obertura expedients <= 20 dies","Temps per a l\'obertura d\'expedient","No informat","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","78"
"561","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2025","2","2.-Oferir activitats d'educació responsable i amb criteris de sostenibilitat als centres educatius de primària i secundària",">125","Nombre de participants","Percentatge (participants per activitat)","156.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","80"
"562","8","Serveis Centrals","U019 - SERVEI D'ATENCIÓ A LA CIUTADANIA","18","OFICINA MUNICIPAL D\'INFORMACIÓ DE CONSUM (OMIC)","2025","3","1.-Obrir expedient de queixa, reclamació i/o denúncia en un termini de 20 dies i tancament d'expedient en un màxim de 6 mesos","Tancament expedient a < 6 mesos","Temps per al tancament d\'expedient","Mesos","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","818460009","Ajuntament de Rubí","78"
"401","5","Igualtat i Ciutadania","U059 - SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","26","PRIMERA ACOLLIDA","2024","1","1.-Tramitar totes les sol·licituds d'accés al Servei de Primera Acollida","100% de les trameses","% de les sol·licituds tramitades","Sol·licituds","64.0","64.0","45.0","19.0","32.0","0.0","40.0","62.0","818460009","Ajuntament de Rubí","120"
"402","5","Igualtat i Ciutadania","U059 - SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","26","PRIMERA ACOLLIDA","2024","2","2.-Organitzar sessions de benvinguda a la ciutat","Mínim de 9 sessions anuals","Nombre de sessions realitzades","Sessions","9.0","3.0","3.0","2.0","3.0","0.0","11.0","100.0","818460009","Ajuntament de Rubí","121"
"403","5","Igualtat i Ciutadania","U059 - SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","26","PRIMERA ACOLLIDA","2024","3","3.-Tramitar totes les sol·licituds per a la realització dels informes d'estrangeria, sempre que els expedients incorporin la documentació necessària","100% de les trameses dels expedients complerts abans dels 30 dies hàbils","% de les sol·licituds tramitades en el termini establert","Percentatge","72.0","82.75","100.0","100.0","100.0","0.0","95.6875","100.0","818460009","Ajuntament de Rubí","122"
"440","5","Igualtat i Ciutadania","U059 - SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","26","PRIMERA ACOLLIDA","2024","4","2.-Organitzar sessions de benvinguda a la ciutat","Mínim de 9 sessions anuals","Nombre de sessions realitzades","Sessions","9.0","6.0","6.0","4.0","6.0","0.0","22.0","100.0","818460009","Ajuntament de Rubí","121"
"563","5","Igualtat i Ciutadania","U059 - SERVEI DE COOPERACIÓ I PRIMERA ACOLLIDA","26","PRIMERA ACOLLIDA","2025","1","1.-Tramitar totes les sol·licituds d'accés al Servei de Primera Acollida","100% de les trameses","% de les sol·licituds tramitades","Sol·licituds","160.0","48.0","41.0","70.0","0.0","0.0","39.75","24.0","818460009","Ajuntament de Rubí","120"
